min_p_cent,max_p_grad,max_radius,max_uv,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom,lat_gen,lon_gen,year,month,season,amo_unsmoothed_value,ao_value,ea_wr_value,enso_best_value,ipo_value,nao_value,pdo_value,pna_value,pol_value,qbo_value,wp_value,raw_cluster,k2_posterior,k2_cluster,storm_type
1005.214281,16.28119601,837.3037229,108.0451496,0.470588235,0.529411765,0.024266163,0.050774267,0.053927183,0.028455976,0.025020254,-0.010245434,-0.006942234,-0.003114328,-0.001403198,-0.005711851,52.95967972,-124.717465,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,0,0.9999983576165099,2,Type 2 (Later-entry storms)
985.1557916,28.27879369,1298.402378,85.87633853,0.166666667,0.0,0.024320815,0.047168882,0.050998893,0.026467701,0.027211539,-0.008462607,-0.011455966,-0.001949702,-0.003624677,-0.003552835,45.21605145,-87.49766355,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,1,0.999945499389779,1,Type 1 (Earlier-entry storms)
986.894853,19.62839495,404.6364389,99.79286348,0.111111111,0.0,0.01458999,0.015150585,0.037078614,0.027700414,0.036458926,-0.00857274,-0.014551614,-0.008065645,-0.00792472,-0.009795273,42.82696218,-73.95837345,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,1,0.9998552518666168,1,Type 1 (Earlier-entry storms)
982.7085809,31.71907968,701.4183615,104.408953,0.0,0.888888889,0.023830616,0.005500833,0.010515955,0.003043215,0.004132286,-0.004782602,0.000637637,-0.004227678,-0.000146454,0.001222794,43.94785033,-173.2482987,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,0,0.999966729220905,2,Type 2 (Later-entry storms)
990.2312462,16.92311566,966.7664678,148.2536631,0.0,1.0,0.019342233,0.01314623,0.007381647,0.010417184,0.004890408,-0.006799466,-0.003365017,-0.00229656,9.76e-05,0.002212348,57.24026636,-121.1000126,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,0,0.9999999999995239,2,Type 2 (Later-entry storms)
983.6829969,24.77770868,1108.097643,144.7428918,0.076923077,0.0,0.022574886,0.013389304,0.007391796,0.010543467,0.004904095,-0.006722231,-0.002985983,-0.001891877,0.000359885,0.002494748,50.58468947,-79.47221388,1983,9,SON,-0.204315659,0.282526781,0.902825272,-0.724543671,0.395034465,-0.873171584,0.982699844,-1.255671034,-0.815024975,-4.374478327,-1.74160934,1,0.9997496582943738,1,Type 1 (Earlier-entry storms)
981.4715048,35.0402466,1135.760016,116.4320044,0.181818182,0.045454545,0.058403434,0.020879108,0.043361727,0.023108413,0.042116697,-0.003037108,-0.003292782,-0.00316392,-0.002553429,-0.002633423,36.41141897,-85.39135102,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,1,0.9999851631287653,1,Type 1 (Earlier-entry storms)
987.6236279,18.15643813,680.6906993,96.29378109,0.0,0.2,0.031986307,0.014285373,0.012455471,0.000535576,0.000756212,0.005960944,0.007415884,0.005552312,0.003922521,0.005645942,41.66087193,-103.405185,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,1,0.9986433536869196,1,Type 1 (Earlier-entry storms)
1004.239423,20.7726777,488.1951733,110.6363738,0.428571429,0.428571429,0.017859257,0.004339206,0.004564287,0.000415322,0.001510489,-0.002791177,0.002166929,-0.00110566,0.000522216,-0.000527372,40.6451684,-99.30776749,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,0,0.9984648357743576,2,Type 2 (Later-entry storms)
1006.130621,14.02269347,608.3052217,56.61963821,0.6,0.4,0.004944686,0.013133824,0.018027233,0.042471161,0.027056546,0.00381749,0.000606203,-0.000888407,0.002134585,-0.002694721,33.26659208,-100.5688805,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,0,0.9999999412220788,2,Type 2 (Later-entry storms)
960.5101271,44.27395483,1117.127431,121.4422629,0.041666667,0.041666667,0.03551241,0.021057258,0.028383935,0.03422109,0.015915866,0.001319236,0.007232917,0.003989898,0.006054424,0.007985446,40.43065998,-100.6278721,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,1,0.9999999322118628,1,Type 1 (Earlier-entry storms)
976.8503416,29.14766283,1258.961592,87.04296206,0.45,0.0,0.046994548,0.038358275,0.047718422,0.035341548,0.031628775,-0.006094882,0.002393905,-0.000621886,0.003097003,0.002569465,46.52047271,-84.69596667,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,1,0.9746583357173958,1,Type 1 (Earlier-entry storms)
1007.205504,11.87554531,737.3690218,96.92828953,0.714285714,0.285714286,0.013177779,0.01817124,0.018275614,0.005838861,0.005401754,-0.006251103,-0.00430668,-0.005731698,-0.006541138,-0.005096433,43.47640378,-101.8667252,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,0,0.9999999768452172,2,Type 2 (Later-entry storms)
1001.756271,14.16723905,475.6037877,133.6017774,0.5,0.5,0.074022374,0.023550631,0.039128333,0.037158288,0.043978606,-0.002619045,-0.003256601,0.001951484,0.000394397,0.002108358,47.18049086,-108.9204947,1983,10,SON,-0.183519487,1.483980752,0.343344993,-0.824881099,0.073762349,1.296473127,1.031325199,0.373869954,0.405414424,-6.745637176,0.528648867,0,0.9999979729178483,2,Type 2 (Later-entry storms)
994.578342,12.87473504,372.3758104,148.8771405,0.4,0.4,0.007744463,0.010502383,0.020267312,0.027045908,0.029221876,0.00123381,-0.000878927,-0.001007122,0.000450085,0.001230067,43.27529078,-100.0898777,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,0,0.9993097876562188,2,Type 2 (Later-entry storms)
984.748228,26.36264698,1421.083138,135.8732989,0.212121212,0.121212121,0.006298907,0.01648886,0.021901768,0.03113409,0.032546881,0.002651206,0.00230372,-0.002068526,2.5e-05,-0.002068246,33.74396317,-95.8408375,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.9989748299073375,1,Type 1 (Earlier-entry storms)
975.9559608,29.34599349,1471.158823,120.4652652,0.473684211,0.315789474,0.072771543,0.048848059,0.032572859,0.025296978,0.01709981,0.002718369,0.009270796,0.007198457,0.00969483,0.007202639,43.71593382,-101.9253908,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.795848338808356,1,Type 1 (Earlier-entry storms)
982.6714379,18.28236755,485.5391431,92.83686786,0.0,0.0,0.038607177,0.021754055,0.013002328,0.010760797,0.011332155,0.000357638,0.003233971,0.003623635,0.004603379,0.005101753,38.10670795,-75.62178904,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.99996276205491,1,Type 1 (Earlier-entry storms)
969.8472761,40.11981701,1294.566163,118.7919755,0.266666667,0.266666667,0.036137595,0.018900269,0.018437295,0.013766676,0.008292318,-0.006262468,-0.00195669,-0.000664059,0.000356793,0.000947507,31.06382864,-103.233989,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.9999984611976442,1,Type 1 (Earlier-entry storms)
1007.767286,15.115719,648.8180211,60.37102411,0.25,0.25,0.001497824,0.002393548,0.005659122,0.030072267,0.038449678,-0.001520375,-0.004730756,-0.006870552,-0.00266255,-0.002042744,51.42708734,-71.88693419,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.5399576049315509,1,Type 1 (Earlier-entry storms)
971.3290097,33.01996912,1677.930554,107.1805039,0.322580645,0.129032258,0.019619465,0.018010902,0.019684077,0.030818331,0.034131905,-0.009063967,-0.004879781,-0.004916522,-0.000393844,-0.000727371,37.48294899,-102.6525565,1983,11,SON,-0.146723316,-0.573365277,1.693864714,-0.585218527,-0.136509767,-1.083882163,1.089950555,1.863410943,0.685853824,-6.916796024,-0.421092927,1,0.9996063616329286,1,Type 1 (Earlier-entry storms)
990.8475849,21.31662777,2281.962049,81.57744542,0.866666667,0.133333333,0.02455056,0.033686009,0.029809021,0.036025799,0.039752119,-0.008086818,-0.009692364,-0.006637842,-0.008301306,-0.004758449,38.1179139,-97.58617142,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.999999992558589,2,Type 2 (Later-entry storms)
1003.472609,16.66982731,848.9834795,112.1190295,0.25,0.333333333,0.017069931,0.026598084,0.02376152,0.017915266,0.042079128,-7.76e-06,0.003821968,0.001630929,0.00472425,0.003330473,35.20400102,-99.92324368,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.6790569471759299,2,Type 2 (Later-entry storms)
995.0027918,18.31842487,979.4418918,119.003757,0.333333333,0.666666667,0.018364146,0.018836887,0.011285338,0.006978918,0.031664618,-0.005192948,0.002746823,0.002358458,0.002135049,0.006318066,30.02505099,-85.84239359,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.999997738500615,2,Type 2 (Later-entry storms)
991.8579149,20.50708174,1569.623687,136.1279611,0.529411765,0.470588235,0.025267278,0.022538529,0.017569938,0.012197051,0.031021351,-0.007960699,-0.001959427,-0.000478605,-0.002865083,0.001936504,44.51924359,-104.2121047,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.9998258030714686,2,Type 2 (Later-entry storms)
963.0180325,40.35386485,1977.733974,101.5078995,0.0,0.071428571,0.006940298,0.001023697,0.003571098,0.001325972,0.004328429,-0.006702363,-0.004555941,-0.003320349,-0.002412685,-0.00161238,36.08002702,-80.68005253,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,1,0.999999095905416,1,Type 1 (Earlier-entry storms)
991.8773679,27.46881358,1026.356069,87.77419589,0.625,0.0,0.020329038,0.017679147,0.023659548,0.030140294,0.030075824,-0.010087013,-0.013415344,-0.008382088,-0.009310265,-0.009323016,40.84404913,-90.40443408,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.9733182962352299,2,Type 2 (Later-entry storms)
958.9070385,35.08253436,655.5290584,110.7807553,0.083333333,0.166666667,0.004025862,0.007851157,0.011786321,0.014085967,0.020676545,0.001212059,-0.003229111,-0.000810747,0.00170124,-0.002133655,32.52649077,-90.11669185,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,1,0.9999971564049517,1,Type 1 (Earlier-entry storms)
995.7589498,20.2916279,1328.543683,131.5933232,0.25,0.625,0.002325818,0.010476475,0.014030356,0.034051031,0.031090291,-0.00111558,0.001725237,0.003261899,0.003573257,0.003917667,29.49393142,-104.063257,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,0,0.9997828134018781,2,Type 2 (Later-entry storms)
971.8071481,30.51238637,677.761724,146.7380288,0.05,0.0,0.021097242,0.022295167,0.024646941,0.028178916,0.033112766,-0.003806406,-0.007159756,-0.004589218,-0.007499789,-0.004050353,39.91741268,-76.76706592,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,1,0.9997690074100765,1,Type 1 (Earlier-entry storms)
993.8302314,20.2916279,977.0014182,113.2031618,0.117647059,0.0,0.002325818,0.010476475,0.014030356,0.034051031,0.031090291,-0.00111558,0.001725237,0.003261899,0.003573257,0.003917667,38.37049709,-84.71229355,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,1,0.9999018623773972,1,Type 1 (Earlier-entry storms)
957.8574038,49.25102354,2232.651522,137.2514456,0.083333333,0.125,0.007950236,0.011237993,0.020181488,0.026912142,0.024790686,-0.003775117,-0.00240287,-0.003735835,-0.001839448,-0.002045181,36.73540132,-93.63096867,1983,12,DJF,0.008072856,0.300188694,-1.005615564,-0.425555956,0.191218117,0.255762548,1.758575911,-0.497048069,-1.293706777,-8.047954872,-0.810834721,1,0.9999999897751763,1,Type 1 (Earlier-entry storms)
1021.648576,9.900496132,308.3748993,63.63326213,1.0,0.0,0.005253762,0.004238586,0.003258651,0.003217736,0.005459303,0.004404342,0.003057682,0.004040616,0.003105358,0.002029595,38.55627694,-92.45587594,1984,1,DJF,-0.095130973,1.018442665,-2.085095843,-0.425893384,0.239946001,1.495407258,1.567201267,0.712492919,-0.913267378,-7.279113721,-1.680576515,0,0.9999999999999964,2,Type 2 (Later-entry storms)
1002.044159,15.71603208,861.5444654,101.9029636,0.625,0.375,0.005956955,0.009879007,0.009091219,0.004396637,0.005374552,0.001057573,0.003988326,0.002629051,0.001316379,0.004820866,51.70847648,-113.7369845,1984,1,DJF,-0.095130973,1.018442665,-2.085095843,-0.425893384,0.239946001,1.495407258,1.567201267,0.712492919,-0.913267378,-7.279113721,-1.680576515,0,0.999999043997438,2,Type 2 (Later-entry storms)
994.512648,17.32149239,819.1684984,87.574383,0.875,0.125,0.00536523,0.005771284,0.004762125,0.008223308,0.007071053,0.001217128,0.004075262,0.002756987,0.000960975,0.005239878,50.90422131,-99.93036958,1984,1,DJF,-0.095130973,1.018442665,-2.085095843,-0.425893384,0.239946001,1.495407258,1.567201267,0.712492919,-0.913267378,-7.279113721,-1.680576515,0,0.9999999985542347,2,Type 2 (Later-entry storms)
993.517341,15.14391102,497.479584,90.08611565,0.571428571,0.0,0.006947383,0.004437282,0.009970586,0.008021752,0.00829775,0.005162993,0.004952024,0.003373223,0.003631056,0.006294441,50.56115711,-89.83392574,1984,1,DJF,-0.095130973,1.018442665,-2.085095843,-0.425893384,0.239946001,1.495407258,1.567201267,0.712492919,-0.913267378,-7.279113721,-1.680576515,0,0.9908989703752562,2,Type 2 (Later-entry storms)
1006.065484,16.142353,787.8478775,66.36293557,1.0,0.0,0.004703384,0.005763963,0.007654167,0.012580047,0.010807808,0.0056696,0.00228519,0.001460712,0.002892288,0.00322005,50.02170804,-93.11617827,1984,1,DJF,-0.095130973,1.018442665,-2.085095843,-0.425893384,0.239946001,1.495407258,1.567201267,0.712492919,-0.913267378,-7.279113721,-1.680576515,0,0.9999999999998934,2,Type 2 (Later-entry storms)
989.6091042,19.09627485,841.3332333,99.7701886,0.384615385,0.461538462,0.008193904,0.007450152,0.013729707,0.010424962,0.008196712,-0.000490734,0.002794184,0.002367136,0.002120757,0.005597804,54.53899219,-120.2696786,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,0,0.9977236220537065,2,Type 2 (Later-entry storms)
1006.820781,15.43167861,1163.790602,85.58093435,0.3,0.05,0.001292572,0.001493632,0.010789282,0.028710062,0.024884501,0.001128845,0.003572532,0.002986282,0.0042264,0.006484479,35.61749974,-78.25674636,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9942011144121435,1,Type 1 (Earlier-entry storms)
993.6957729,20.32141872,844.1660131,52.67487362,0.454545455,0.545454545,0.003915405,0.011083305,0.008598004,0.005995426,0.004060785,0.000458504,0.003478621,0.002474272,0.003392937,0.004614385,38.18518513,-101.7630531,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,0,0.9999947675181593,2,Type 2 (Later-entry storms)
968.8145966,28.09465555,1121.482027,118.0662603,0.019607843,0.156862745,0.02529494,0.01352448,0.013605898,0.029014008,0.023207623,0.001619342,0.004890706,0.003962133,0.005079368,0.005950882,38.97006849,-101.6673881,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9997541282202361,1,Type 1 (Earlier-entry storms)
983.0211864,35.6172226,1505.379502,121.186371,0.227272727,0.181818182,0.004572402,0.01037795,0.010660669,0.005415852,0.007777162,0.00030566,0.002366849,0.001191922,0.002243038,0.003946374,36.06038365,-102.0861191,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9999658874131844,1,Type 1 (Earlier-entry storms)
1004.419511,11.28853655,516.5108647,106.467588,0.0,1.0,0.004330257,0.006585854,0.009763851,0.003807882,0.005900029,1.74e-05,0.001335926,0.000502984,0.001292824,0.002557603,53.23917754,-77.64464013,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,0,0.9999999999999991,2,Type 2 (Later-entry storms)
996.2857615,12.3699994,727.7280214,68.81063007,0.636363636,0.363636364,0.000756958,0.000152471,0.000376847,0.011786656,0.007672173,2.15e-05,0.00107582,0.000128211,0.000110692,0.001109295,44.47110893,-106.6021093,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,0,0.9999998551124224,2,Type 2 (Later-entry storms)
991.1421587,20.65231436,1247.771305,103.3930161,0.235294118,0.0,0.000741635,0.000971504,0.00040082,0.015054719,0.007711878,-0.000318369,-7.73e-05,-0.000394726,-0.000797752,0.000131759,38.45375834,-85.73978556,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9993268246032301,1,Type 1 (Earlier-entry storms)
995.5879713,15.66592874,405.3732585,77.09883535,0.818181818,0.181818182,0.00800358,0.007528663,0.014544524,0.011604165,0.011715779,-0.000505853,0.002866672,0.00175031,0.001345788,0.005403179,55.5398503,-103.1647176,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,0,0.9999999883780878,2,Type 2 (Later-entry storms)
972.9294461,35.93842514,1041.55647,133.7569713,0.058823529,0.0,0.003012635,0.0047109,0.007709823,0.003545457,0.006065863,-0.000518574,0.001323261,0.000696599,0.000590206,0.003236029,44.70350528,-83.43474182,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9999866628511517,1,Type 1 (Earlier-entry storms)
985.6727801,22.86546793,653.5534244,64.22223979,0.0,0.285714286,0.000755335,0.000151119,0.000368987,0.011780973,0.007669245,-0.000428902,0.000658804,-0.00011013,0.00017663,0.001262553,32.60085824,-80.0190912,1984,2,DJF,-0.077334801,-0.189803363,-1.804576122,-0.596230812,0.269673885,0.445051969,1.275826622,0.842033908,0.227172022,-7.970272569,-0.340318308,1,0.9969367532090904,1,Type 1 (Earlier-entry storms)
977.0449036,38.51533028,1143.876119,109.7226634,0.238095238,0.047619048,0.001558262,0.001636139,0.001164743,0.004634616,0.001485199,0.000404636,-8.95e-05,0.000269199,-0.00087383,3.29e-05,38.54500413,-96.08338967,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9999965456251778,1,Type 1 (Earlier-entry storms)
995.0511446,33.56804811,1217.917924,103.4924836,0.05,0.0,0.002973703,0.004200331,0.003771686,0.011827283,0.010376406,2.61e-05,-0.000433689,-0.000384323,-0.000751079,-0.000339527,48.13921423,-77.82854179,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9999967035421674,1,Type 1 (Earlier-entry storms)
980.4159094,28.72991202,1789.357306,76.76723915,0.166666667,0.366666667,0.000130518,0.002680929,0.007877732,0.026154863,0.037620964,-5.87e-05,-0.001509429,-0.001491397,-0.002324526,-0.002171209,37.18239409,-102.8433911,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9886689568962327,1,Type 1 (Earlier-entry storms)
1008.248523,23.46214722,578.8101202,141.0229774,0.0,0.166666667,0.008562444,0.015656889,0.022854759,0.015273072,0.015642967,0.000207355,0.001292774,0.000947816,0.002209174,0.001059567,33.50442541,-75.99250504,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9994516503748581,1,Type 1 (Earlier-entry storms)
1000.502179,20.97831333,773.3205666,121.070962,0.5,0.3,0.00720049,0.015847278,0.025007607,0.011439184,0.015513152,-0.000530964,-0.000652063,-0.00137811,0.001002174,0.000218915,44.21873371,-103.2322676,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,0,0.992687195127693,2,Type 2 (Later-entry storms)
983.1527615,28.22236327,1636.818415,117.4098823,0.419354839,0.096774194,0.035939833,0.037143167,0.029152437,0.030606235,0.012929946,-0.000364124,0.001044622,0.00145692,0.00211437,0.002431241,35.6826376,-96.77444798,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.973035800214247,1,Type 1 (Earlier-entry storms)
974.6875745,34.89045045,1366.995968,114.0132688,0.074074074,0.111111111,0.000125074,0.000209411,6.13e-05,0.000293063,1.24e-05,7.54e-05,0.000419289,-0.000235391,5.38e-05,0.000212571,36.798156,-95.89754847,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9999904480548875,1,Type 1 (Earlier-entry storms)
969.3698332,34.85936686,1366.559297,105.7276195,0.238095238,0.095238095,0.006044239,0.003852966,0.0034602,0.013823563,0.008568358,-8.91e-05,-0.000168739,-0.000192762,-9.27e-05,0.000453281,43.21846816,-96.6520873,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,1,0.9999709838941319,1,Type 1 (Earlier-entry storms)
1006.419409,21.14098154,769.4520052,139.3391309,0.125,0.875,1.77e-05,0.000792116,0.000131472,0.003299404,0.000257998,0.00101628,0.000596072,0.000589515,-0.000332791,0.000386463,59.52380824,-118.1852984,1984,3,MAM,-0.11453863,-2.273649392,-2.1640564,-0.036568241,0.235401769,-0.715303321,1.834451978,1.191574896,1.227611421,-9.611431417,-1.050060102,0,0.9999999981531058,2,Type 2 (Later-entry storms)
990.310304,25.59315229,1542.777422,98.96998609,0.214285714,0.285714286,0.000423788,0.005167343,0.018585595,0.029595072,0.047165935,-0.000519887,-0.0011862,-0.000703774,0.002007827,0.002541071,33.93734341,-104.3547109,1984,4,MAM,-0.146742458,-0.171795421,0.616463321,-0.616905669,0.050129653,-0.375658611,1.583077334,1.521115885,0.76805082,-11.21259027,-0.919801896,1,0.989144700769246,1,Type 1 (Earlier-entry storms)
988.019346,25.13846471,1933.378593,133.0592927,0.564102564,0.102564103,0.005286944,0.039191046,0.033467393,0.032133383,0.048233375,-0.000399751,0.004039578,0.005268182,0.006812542,0.005196198,43.21846816,-96.6520873,1984,4,MAM,-0.146742458,-0.171795421,0.616463321,-0.616905669,0.050129653,-0.375658611,1.583077334,1.521115885,0.76805082,-11.21259027,-0.919801896,0,0.85126124655897,2,Type 2 (Later-entry storms)
967.3369297,34.05456831,1780.04943,121.8550155,0.136363636,0.272727273,0.000164258,9.68e-05,0.000302976,0.022207692,0.00884362,-0.000989651,-0.000386466,-0.000773479,0.000727275,-0.000244562,33.24864832,-104.9238132,1984,4,MAM,-0.146742458,-0.171795421,0.616463321,-0.616905669,0.050129653,-0.375658611,1.583077334,1.521115885,0.76805082,-11.21259027,-0.919801896,1,0.9999032585072184,1,Type 1 (Earlier-entry storms)
998.1833612,18.59060183,1162.764482,136.4258977,0.444444444,0.333333333,0.000131775,0.018177452,0.008189512,0.029836542,0.020557303,7.06e-05,-0.000683098,-1.23e-05,0.001351544,0.000212787,37.02206287,-96.17355398,1984,4,MAM,-0.146742458,-0.171795421,0.616463321,-0.616905669,0.050129653,-0.375658611,1.583077334,1.521115885,0.76805082,-11.21259027,-0.919801896,0,0.9861592957278121,2,Type 2 (Later-entry storms)
995.4203927,11.90542211,576.5716672,95.55878631,0.0,0.0,0.00339984,0.000941457,0.0024121,0.01531738,0.016820651,0.000882299,0.001637339,0.001387561,0.00303247,0.001721005,51.89608569,-93.95109118,1984,4,MAM,-0.146742458,-0.171795421,0.616463321,-0.616905669,0.050129653,-0.375658611,1.583077334,1.521115885,0.76805082,-11.21259027,-0.919801896,1,0.9999918744550366,1,Type 1 (Earlier-entry storms)
