min_p_cent,max_p_grad,max_radius,max_uv,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom,lat_gen,lon_gen,year,month,season,amo_unsmoothed_value,ao_value,ea_wr_value,enso_best_value,ep_np_value,ipo_value,nao_value,pdo_value,pna_value,pol_value,qbo_value,tnh_value,wp_value
-0.6978401269575814,3.5879534685991947,7.194894653199867,-0.7681485485387148,0.178571429,0.15909090850757576,0.018547313,0.015032047,0.012556786,0.012253078,0.011502522,-0.000691972,-0.000237336,-0.000501739,-0.001505486,-0.000677529,46.1711766,-106.9150194,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
0.9305866908816101,2.971066590838507,6.785202714999675,-1.2365212949407356,0.285714286,1.242424240090909,0.000373343,0.008318901,0.006695274,0.021154219,0.013275188,0.000890839,-0.000565212,0.000143931,-0.000791968,0.000313993,36.99224485,-102.5424398,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-1.2866591316117706,3.508066333158383,6.908004128016647,-0.12923280350023136,0.058823529,-0.42424242424242425,0.000188801,0.008318474,0.006694909,0.021153732,0.01327471,0.000800975,-0.000578812,8.94e-05,-0.000636862,0.000441008,43.47276336,-79.58089221,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-1.9289124215080142,3.7693988325465284,7.226340631983586,0.7069523169355127,0.086956522,-0.42424242424242425,0.00080501,0.000933101,0.003238507,0.010897805,0.008476627,0.001102716,-0.000496304,-0.000398393,-0.002850751,-0.00197881,39.66506845,-80.86284899,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
1.6302301329034137,2.471489735011545,5.920434504496283,-1.1437281183136505,0.833333333,-0.03535353496464647,0.005846837,0.00759985,0.011157442,0.010780847,0.009244355,0.000994743,-0.000632543,9.94e-06,-0.002143163,-0.001566338,49.36785291,-98.58663277,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-1.430788965395138,3.5293861328438703,7.3027751193894295,0.10891449243788318,0.208333333,-0.42424242424242425,0.005166594,0.007943287,0.009927044,0.01031733,0.010394009,0.000768599,-0.000553345,0.000282466,-0.001219681,-0.000358718,47.52592743,-94.80219009,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
1.89498571156411,2.889172955731013,6.421888629239731,-1.950876311459133,0.375,1.0340909076325757,0.006167171,0.011136819,0.004584688,0.012912159,0.006414965,0.00113996,0.001312476,0.001050611,0.001400822,0.001579776,36.798156,-95.89754847,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-0.9438263326418538,3.2943235938075257,7.2640444957377035,-1.0047838810506384,0.28,0.0424242419575758,0.004301712,0.012007059,0.012407403,0.012615054,0.012914766,-0.001430657,-0.002426615,-0.001120295,-0.004705928,-0.006650784,52.27796048,-115.2472481,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-0.44426593178195956,3.50237364593702,6.935780486450659,-0.7834341961078284,0.032258065,-0.3489736059843597,0.006088977,0.010798275,0.00648955,0.018600453,0.02399292,0.000940121,0.001646843,0.000990969,0.00196237,0.001603288,37.37079577,-76.8536569,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
-0.5772335757093542,3.442899667012721,6.961378976120651,-0.03568768271557597,0.125,-0.22979798077020203,0.00311092,0.00927528,0.006670624,0.019198832,0.026845273,0.001168673,0.002144499,0.001474543,0.002553509,0.002140552,34.49439797,-75.75923397,1950,3,MAM,-0.010376614,0.327130391,-2.036102707,-1.348897494,0.008417312,-0.830574882,-0.560345198,-0.504693148,0.238851639,0.588336502,-6.788621303,,-0.495408252
